"Date","health_board","Indicator_Code","Count"
2020-07-28,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-07-28,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-07-28,"Velindre University NHS Trust","CO_GABed_C19",0
2020-07-28,"Velindre University NHS Trust","CO_GABed_NonC19",13
2020-07-28,"Velindre University NHS Trust","CO_GABed_Spare",17
2020-07-28,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-07-28,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-07-28,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-07-28,"Wales","CO_GABed_C19",462
2020-07-28,"Wales","CO_GABed_NonC19",7033
2020-07-28,"Wales","CO_GABed_Spare",1527
2020-07-28,"Wales","CO_IVBed_C19",12
2020-07-28,"Wales","CO_IVBed_NonC19",123
2020-07-28,"Wales","CO_IVBed_Spare",125
2020-07-29,"Betsi Cadwaladr University Health Board","CO_GABed_C19",190
2020-07-29,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1450
2020-07-29,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",288
2020-07-29,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",5
2020-07-29,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",23
2020-07-29,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",29
2020-07-29,"Hywel Dda University Health Board","CO_GABed_C19",20
2020-07-29,"Hywel Dda University Health Board","CO_GABed_NonC19",869
2020-07-29,"Hywel Dda University Health Board","CO_GABed_Spare",234
2020-07-29,"Hywel Dda University Health Board","CO_IVBed_C19",1
2020-07-29,"Hywel Dda University Health Board","CO_IVBed_NonC19",17
2020-07-29,"Hywel Dda University Health Board","CO_IVBed_Spare",9
2020-07-29,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",14
2020-07-29,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1022
2020-07-29,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",156
2020-07-29,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",1
2020-07-29,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",13
2020-07-29,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",15
2020-07-29,"Cardiff and Vale University Health Board","CO_GABed_C19",139
2020-07-29,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1081
2020-07-29,"Cardiff and Vale University Health Board","CO_GABed_Spare",319
2020-07-29,"Cardiff and Vale University Health Board","CO_IVBed_C19",1
2020-07-29,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",38
2020-07-29,"Cardiff and Vale University Health Board","CO_IVBed_Spare",40
2020-07-29,"Cwm Taf University Health Board","CO_GABed_C19",49
2020-07-29,"Cwm Taf University Health Board","CO_GABed_NonC19",1153
2020-07-29,"Cwm Taf University Health Board","CO_GABed_Spare",166
2020-07-29,"Cwm Taf University Health Board","CO_IVBed_C19",0
2020-07-29,"Cwm Taf University Health Board","CO_IVBed_NonC19",17
2020-07-29,"Cwm Taf University Health Board","CO_IVBed_Spare",19
2020-07-29,"Aneurin Bevan University Health Board","CO_GABed_C19",56
2020-07-29,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1191
2020-07-29,"Aneurin Bevan University Health Board","CO_GABed_Spare",373
2020-07-29,"Aneurin Bevan University Health Board","CO_IVBed_C19",4
2020-07-29,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",15
2020-07-29,"Aneurin Bevan University Health Board","CO_IVBed_Spare",13
2020-07-29,"Powys Teaching Health Board","CO_GABed_C19",1
2020-07-29,"Powys Teaching Health Board","CO_GABed_NonC19",131
2020-07-29,"Powys Teaching Health Board","CO_GABed_Spare",40
2020-07-29,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-07-29,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-07-29,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-07-29,"Velindre University NHS Trust","CO_GABed_C19",0
2020-07-29,"Velindre University NHS Trust","CO_GABed_NonC19",15
2020-07-29,"Velindre University NHS Trust","CO_GABed_Spare",15
2020-07-29,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-07-29,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-07-29,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-07-29,"Wales","CO_GABed_C19",469
2020-07-29,"Wales","CO_GABed_NonC19",6912
2020-07-29,"Wales","CO_GABed_Spare",1591
2020-07-29,"Wales","CO_IVBed_C19",12
2020-07-29,"Wales","CO_IVBed_NonC19",123
2020-07-29,"Wales","CO_IVBed_Spare",125
2020-07-30,"Betsi Cadwaladr University Health Board","CO_GABed_C19",183
2020-07-30,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1424
2020-07-30,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",304
2020-07-30,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",4
2020-07-30,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",23
2020-07-30,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",30
2020-07-30,"Hywel Dda University Health Board","CO_GABed_C19",15
2020-07-30,"Hywel Dda University Health Board","CO_GABed_NonC19",873
2020-07-30,"Hywel Dda University Health Board","CO_GABed_Spare",232
2020-07-30,"Hywel Dda University Health Board","CO_IVBed_C19",0
2020-07-30,"Hywel Dda University Health Board","CO_IVBed_NonC19",20
2020-07-30,"Hywel Dda University Health Board","CO_IVBed_Spare",6
2020-07-30,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",11
2020-07-30,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1020
2020-07-30,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",161
2020-07-30,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",1
2020-07-30,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",18
2020-07-30,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",10
2020-07-30,"Cardiff and Vale University Health Board","CO_GABed_C19",133
2020-07-30,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1089
2020-07-30,"Cardiff and Vale University Health Board","CO_GABed_Spare",317
2020-07-30,"Cardiff and Vale University Health Board","CO_IVBed_C19",2
2020-07-30,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",35
2020-07-30,"Cardiff and Vale University Health Board","CO_IVBed_Spare",42
2020-07-30,"Cwm Taf University Health Board","CO_GABed_C19",47
2020-07-30,"Cwm Taf University Health Board","CO_GABed_NonC19",1142
2020-07-30,"Cwm Taf University Health Board","CO_GABed_Spare",179
2020-07-30,"Cwm Taf University Health Board","CO_IVBed_C19",1
2020-07-30,"Cwm Taf University Health Board","CO_IVBed_NonC19",12
2020-07-30,"Cwm Taf University Health Board","CO_IVBed_Spare",23
2020-07-30,"Aneurin Bevan University Health Board","CO_GABed_C19",57
2020-07-30,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1173
2020-07-30,"Aneurin Bevan University Health Board","CO_GABed_Spare",390
2020-07-30,"Aneurin Bevan University Health Board","CO_IVBed_C19",3
2020-07-30,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",17
2020-07-30,"Aneurin Bevan University Health Board","CO_IVBed_Spare",12
2020-07-30,"Powys Teaching Health Board","CO_GABed_C19",1
2020-07-30,"Powys Teaching Health Board","CO_GABed_NonC19",132
2020-07-30,"Powys Teaching Health Board","CO_GABed_Spare",39
2020-07-30,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-07-30,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-07-30,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-07-30,"Velindre University NHS Trust","CO_GABed_C19",0
2020-07-30,"Velindre University NHS Trust","CO_GABed_NonC19",16
2020-07-30,"Velindre University NHS Trust","CO_GABed_Spare",14
2020-07-30,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-07-30,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-07-30,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-07-30,"Wales","CO_GABed_C19",447
2020-07-30,"Wales","CO_GABed_NonC19",6869
2020-07-30,"Wales","CO_GABed_Spare",1636
2020-07-30,"Wales","CO_IVBed_C19",11
2020-07-30,"Wales","CO_IVBed_NonC19",125
2020-07-30,"Wales","CO_IVBed_Spare",123
2020-07-31,"Betsi Cadwaladr University Health Board","CO_GABed_C19",162
2020-07-31,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1422
2020-07-31,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",309
2020-07-31,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",1
2020-07-31,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",24
2020-07-31,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",31
2020-07-31,"Hywel Dda University Health Board","CO_GABed_C19",10
2020-07-31,"Hywel Dda University Health Board","CO_GABed_NonC19",888
2020-07-31,"Hywel Dda University Health Board","CO_GABed_Spare",222
2020-07-31,"Hywel Dda University Health Board","CO_IVBed_C19",0
2020-07-31,"Hywel Dda University Health Board","CO_IVBed_NonC19",21
2020-07-31,"Hywel Dda University Health Board","CO_IVBed_Spare",6
2020-07-31,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",16
2020-07-31,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1040
2020-07-31,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",136
2020-07-31,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",1
2020-07-31,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",18
2020-07-31,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",10
2020-07-31,"Cardiff and Vale University Health Board","CO_GABed_C19",125
2020-07-31,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1094
2020-07-31,"Cardiff and Vale University Health Board","CO_GABed_Spare",320
2020-07-31,"Cardiff and Vale University Health Board","CO_IVBed_C19",1
2020-07-31,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",41
2020-07-31,"Cardiff and Vale University Health Board","CO_IVBed_Spare",37
2020-07-31,"Cwm Taf University Health Board","CO_GABed_C19",45
2020-07-31,"Cwm Taf University Health Board","CO_GABed_NonC19",1162
2020-07-31,"Cwm Taf University Health Board","CO_GABed_Spare",144
2020-07-31,"Cwm Taf University Health Board","CO_IVBed_C19",2
2020-07-31,"Cwm Taf University Health Board","CO_IVBed_NonC19",15
2020-07-31,"Cwm Taf University Health Board","CO_IVBed_Spare",19
2020-07-31,"Aneurin Bevan University Health Board","CO_GABed_C19",41
2020-07-31,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1167
2020-07-31,"Aneurin Bevan University Health Board","CO_GABed_Spare",412
2020-07-31,"Aneurin Bevan University Health Board","CO_IVBed_C19",5
2020-07-31,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",13
2020-07-31,"Aneurin Bevan University Health Board","CO_IVBed_Spare",14
2020-07-31,"Powys Teaching Health Board","CO_GABed_C19",5
2020-07-31,"Powys Teaching Health Board","CO_GABed_NonC19",131
2020-07-31,"Powys Teaching Health Board","CO_GABed_Spare",36
2020-07-31,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-07-31,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-07-31,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-07-31,"Velindre University NHS Trust","CO_GABed_C19",0
2020-07-31,"Velindre University NHS Trust","CO_GABed_NonC19",17
2020-07-31,"Velindre University NHS Trust","CO_GABed_Spare",13
2020-07-31,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-07-31,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-07-31,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-07-31,"Wales","CO_GABed_C19",404
2020-07-31,"Wales","CO_GABed_NonC19",6921
2020-07-31,"Wales","CO_GABed_Spare",1592
2020-07-31,"Wales","CO_IVBed_C19",10
2020-07-31,"Wales","CO_IVBed_NonC19",132
2020-07-31,"Wales","CO_IVBed_Spare",117
2020-08-01,"Betsi Cadwaladr University Health Board","CO_GABed_C19",165
2020-08-01,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1504
2020-08-01,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",247
2020-08-01,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",3
2020-08-01,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",24
2020-08-01,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",30
2020-08-01,"Hywel Dda University Health Board","CO_GABed_C19",10
2020-08-01,"Hywel Dda University Health Board","CO_GABed_NonC19",847
2020-08-01,"Hywel Dda University Health Board","CO_GABed_Spare",250
2020-08-01,"Hywel Dda University Health Board","CO_IVBed_C19",2
2020-08-01,"Hywel Dda University Health Board","CO_IVBed_NonC19",19
2020-08-01,"Hywel Dda University Health Board","CO_IVBed_Spare",6
2020-08-01,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",23
2020-08-01,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",986
2020-08-01,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",183
2020-08-01,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",1
2020-08-01,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",20
2020-08-01,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",8
2020-08-01,"Cardiff and Vale University Health Board","CO_GABed_C19",123
2020-08-01,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1036
2020-08-01,"Cardiff and Vale University Health Board","CO_GABed_Spare",380
2020-08-01,"Cardiff and Vale University Health Board","CO_IVBed_C19",3
2020-08-01,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",39
2020-08-01,"Cardiff and Vale University Health Board","CO_IVBed_Spare",37
2020-08-01,"Cwm Taf University Health Board","CO_GABed_C19",46
2020-08-01,"Cwm Taf University Health Board","CO_GABed_NonC19",1156
2020-08-01,"Cwm Taf University Health Board","CO_GABed_Spare",149
2020-08-01,"Cwm Taf University Health Board","CO_IVBed_C19",0
2020-08-01,"Cwm Taf University Health Board","CO_IVBed_NonC19",15
2020-08-01,"Cwm Taf University Health Board","CO_IVBed_Spare",21
2020-08-01,"Aneurin Bevan University Health Board","CO_GABed_C19",37
2020-08-01,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1144
2020-08-01,"Aneurin Bevan University Health Board","CO_GABed_Spare",439
2020-08-01,"Aneurin Bevan University Health Board","CO_IVBed_C19",5
2020-08-01,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",13
2020-08-01,"Aneurin Bevan University Health Board","CO_IVBed_Spare",14
2020-08-01,"Powys Teaching Health Board","CO_GABed_C19",2
2020-08-01,"Powys Teaching Health Board","CO_GABed_NonC19",135
2020-08-01,"Powys Teaching Health Board","CO_GABed_Spare",35
2020-08-01,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-08-01,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-08-01,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-08-01,"Velindre University NHS Trust","CO_GABed_C19",0
2020-08-01,"Velindre University NHS Trust","CO_GABed_NonC19",16
2020-08-01,"Velindre University NHS Trust","CO_GABed_Spare",14
2020-08-01,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-08-01,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-08-01,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-08-01,"Wales","CO_GABed_C19",406
2020-08-01,"Wales","CO_GABed_NonC19",6824
2020-08-01,"Wales","CO_GABed_Spare",1697
2020-08-01,"Wales","CO_IVBed_C19",14
2020-08-01,"Wales","CO_IVBed_NonC19",130
2020-08-01,"Wales","CO_IVBed_Spare",116
2020-08-02,"Betsi Cadwaladr University Health Board","CO_GABed_C19",168
2020-08-02,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1533
2020-08-02,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",218
2020-08-02,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",4
2020-08-02,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",24
2020-08-02,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",29
2020-08-02,"Hywel Dda University Health Board","CO_GABed_C19",8
2020-08-02,"Hywel Dda University Health Board","CO_GABed_NonC19",862
2020-08-02,"Hywel Dda University Health Board","CO_GABed_Spare",237
2020-08-02,"Hywel Dda University Health Board","CO_IVBed_C19",0
2020-08-02,"Hywel Dda University Health Board","CO_IVBed_NonC19",19
2020-08-02,"Hywel Dda University Health Board","CO_IVBed_Spare",8
2020-08-02,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",22
2020-08-02,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1006
2020-08-02,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",164
2020-08-02,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",1
2020-08-02,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",20
2020-08-02,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",8
2020-08-02,"Cardiff and Vale University Health Board","CO_GABed_C19",125
2020-08-02,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1043
2020-08-02,"Cardiff and Vale University Health Board","CO_GABed_Spare",371
2020-08-02,"Cardiff and Vale University Health Board","CO_IVBed_C19",3
2020-08-02,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",40
2020-08-02,"Cardiff and Vale University Health Board","CO_IVBed_Spare",36
2020-08-02,"Cwm Taf University Health Board","CO_GABed_C19",47
2020-08-02,"Cwm Taf University Health Board","CO_GABed_NonC19",1156
2020-08-02,"Cwm Taf University Health Board","CO_GABed_Spare",147
2020-08-02,"Cwm Taf University Health Board","CO_IVBed_C19",0
2020-08-02,"Cwm Taf University Health Board","CO_IVBed_NonC19",15
2020-08-02,"Cwm Taf University Health Board","CO_IVBed_Spare",21
2020-08-02,"Aneurin Bevan University Health Board","CO_GABed_C19",50
2020-08-02,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1142
2020-08-02,"Aneurin Bevan University Health Board","CO_GABed_Spare",428
2020-08-02,"Aneurin Bevan University Health Board","CO_IVBed_C19",1
2020-08-02,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",13
2020-08-02,"Aneurin Bevan University Health Board","CO_IVBed_Spare",18
2020-08-02,"Powys Teaching Health Board","CO_GABed_C19",2
2020-08-02,"Powys Teaching Health Board","CO_GABed_NonC19",135
2020-08-02,"Powys Teaching Health Board","CO_GABed_Spare",35
2020-08-02,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-08-02,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-08-02,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-08-02,"Velindre University NHS Trust","CO_GABed_C19",0
2020-08-02,"Velindre University NHS Trust","CO_GABed_NonC19",17
2020-08-02,"Velindre University NHS Trust","CO_GABed_Spare",13
2020-08-02,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-08-02,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-08-02,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-08-02,"Wales","CO_GABed_C19",422
2020-08-02,"Wales","CO_GABed_NonC19",6894
2020-08-02,"Wales","CO_GABed_Spare",1613
2020-08-02,"Wales","CO_IVBed_C19",9
2020-08-02,"Wales","CO_IVBed_NonC19",131
2020-08-02,"Wales","CO_IVBed_Spare",120
2020-08-03,"Betsi Cadwaladr University Health Board","CO_GABed_C19",187
2020-08-03,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1493
2020-08-03,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",240
2020-08-03,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",1
2020-08-03,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",24
2020-08-03,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",31
2020-08-03,"Hywel Dda University Health Board","CO_GABed_C19",9
2020-08-03,"Hywel Dda University Health Board","CO_GABed_NonC19",888
2020-08-03,"Hywel Dda University Health Board","CO_GABed_Spare",210
2020-08-03,"Hywel Dda University Health Board","CO_IVBed_C19",0
2020-08-03,"Hywel Dda University Health Board","CO_IVBed_NonC19",19
2020-08-03,"Hywel Dda University Health Board","CO_IVBed_Spare",8
2020-08-03,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",25
2020-08-03,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1038
2020-08-03,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",129
2020-08-03,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",1
2020-08-03,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",20
2020-08-03,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",8
2020-08-03,"Cardiff and Vale University Health Board","CO_GABed_C19",122
2020-08-03,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1100
2020-08-03,"Cardiff and Vale University Health Board","CO_GABed_Spare",317
2020-08-03,"Cardiff and Vale University Health Board","CO_IVBed_C19",1
2020-08-03,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",42
2020-08-03,"Cardiff and Vale University Health Board","CO_IVBed_Spare",36
2020-08-03,"Cwm Taf University Health Board","CO_GABed_C19",33
2020-08-03,"Cwm Taf University Health Board","CO_GABed_NonC19",1196
2020-08-03,"Cwm Taf University Health Board","CO_GABed_Spare",121
2020-08-03,"Cwm Taf University Health Board","CO_IVBed_C19",1
2020-08-03,"Cwm Taf University Health Board","CO_IVBed_NonC19",16
2020-08-03,"Cwm Taf University Health Board","CO_IVBed_Spare",19
2020-08-03,"Aneurin Bevan University Health Board","CO_GABed_C19",50
2020-08-03,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1187
2020-08-03,"Aneurin Bevan University Health Board","CO_GABed_Spare",383
2020-08-03,"Aneurin Bevan University Health Board","CO_IVBed_C19",2
2020-08-03,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",18
2020-08-03,"Aneurin Bevan University Health Board","CO_IVBed_Spare",12
2020-08-03,"Powys Teaching Health Board","CO_GABed_C19",3
2020-08-03,"Powys Teaching Health Board","CO_GABed_NonC19",133
2020-08-03,"Powys Teaching Health Board","CO_GABed_Spare",36
2020-08-03,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-08-03,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-08-03,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-08-03,"Velindre University NHS Trust","CO_GABed_C19",0
2020-08-03,"Velindre University NHS Trust","CO_GABed_NonC19",15
2020-08-03,"Velindre University NHS Trust","CO_GABed_Spare",15
2020-08-03,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-08-03,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-08-03,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-08-03,"Wales","CO_GABed_C19",429
2020-08-03,"Wales","CO_GABed_NonC19",7050
2020-08-03,"Wales","CO_GABed_Spare",1451
2020-08-03,"Wales","CO_IVBed_C19",6
2020-08-03,"Wales","CO_IVBed_NonC19",139
2020-08-03,"Wales","CO_IVBed_Spare",114
2020-08-04,"Betsi Cadwaladr University Health Board","CO_GABed_C19",178
2020-08-04,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1450
2020-08-04,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",276
2020-08-04,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",1
2020-08-04,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",20
2020-08-04,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",29
2020-08-04,"Hywel Dda University Health Board","CO_GABed_C19",4
2020-08-04,"Hywel Dda University Health Board","CO_GABed_NonC19",888
2020-08-04,"Hywel Dda University Health Board","CO_GABed_Spare",215
2020-08-04,"Hywel Dda University Health Board","CO_IVBed_C19",0
2020-08-04,"Hywel Dda University Health Board","CO_IVBed_NonC19",20
2020-08-04,"Hywel Dda University Health Board","CO_IVBed_Spare",7
2020-08-04,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",19
2020-08-04,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1043
2020-08-04,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",130
2020-08-04,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",1
2020-08-04,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",18
2020-08-04,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",10
2020-08-04,"Cardiff and Vale University Health Board","CO_GABed_C19",143
2020-08-04,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1076
2020-08-04,"Cardiff and Vale University Health Board","CO_GABed_Spare",320
2020-08-04,"Cardiff and Vale University Health Board","CO_IVBed_C19",2
2020-08-04,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",39
2020-08-04,"Cardiff and Vale University Health Board","CO_IVBed_Spare",38
2020-08-04,"Cwm Taf University Health Board","CO_GABed_C19",41
2020-08-04,"Cwm Taf University Health Board","CO_GABed_NonC19",1128
2020-08-04,"Cwm Taf University Health Board","CO_GABed_Spare",178
2020-08-04,"Cwm Taf University Health Board","CO_IVBed_C19",0
2020-08-04,"Cwm Taf University Health Board","CO_IVBed_NonC19",18
2020-08-04,"Cwm Taf University Health Board","CO_IVBed_Spare",18
2020-08-04,"Aneurin Bevan University Health Board","CO_GABed_C19",40
2020-08-04,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1212
2020-08-04,"Aneurin Bevan University Health Board","CO_GABed_Spare",368
2020-08-04,"Aneurin Bevan University Health Board","CO_IVBed_C19",3
2020-08-04,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",16
2020-08-04,"Aneurin Bevan University Health Board","CO_IVBed_Spare",13
2020-08-04,"Powys Teaching Health Board","CO_GABed_C19",2
2020-08-04,"Powys Teaching Health Board","CO_GABed_NonC19",129
2020-08-04,"Powys Teaching Health Board","CO_GABed_Spare",42
2020-08-04,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-08-04,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-08-04,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-08-04,"Velindre University NHS Trust","CO_GABed_C19",0
2020-08-04,"Velindre University NHS Trust","CO_GABed_NonC19",20
2020-08-04,"Velindre University NHS Trust","CO_GABed_Spare",10
2020-08-04,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-08-04,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-08-04,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-08-04,"Wales","CO_GABed_C19",427
2020-08-04,"Wales","CO_GABed_NonC19",6946
2020-08-04,"Wales","CO_GABed_Spare",1539
2020-08-04,"Wales","CO_IVBed_C19",7
2020-08-04,"Wales","CO_IVBed_NonC19",131
2020-08-04,"Wales","CO_IVBed_Spare",115
2020-08-05,"Betsi Cadwaladr University Health Board","CO_GABed_C19",183
2020-08-05,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1401
2020-08-05,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",313
2020-08-05,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",1
2020-08-05,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",26
2020-08-05,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",22
2020-08-05,"Hywel Dda University Health Board","CO_GABed_C19",11
